EDOPro_ID,Card_Name,Type,ATK,DEF,Level,Race,Attribute,Description
160215039,Celeb Rose Incognito Magician,Monster,2800,2400,8,2,16,"""Celeb Rose Magician"" + ""Celeb Rose Witch""
You can Summon this card by Contact Fusion.

[REQUIREMENT..."
160215040,Celeb Rose Rich Magicians,Monster,2500,1600,7,2,16,"""Celeb Rose Sorcerer"" + ""Celeb Rose Mage""
[REQUIREMENT]
During your Main Phase that you Special Summ..."
160215041,Celeb Rose Influencers,Monster,2500,1600,7,2,16,"""Celeb Rose Enchanter"" + ""Celeb Rose Wiz""

[REQUIREMENT]
None
[EFFECT]
Place 1 monster from your opp..."
160215042,Celeb Rose Gossip Magician,Monster,2600,1600,9,2,16,"""Celeb Rose Magician"" + ""Darkness Paparazzi""

[REQUIREMENT]
None
[CONTINUOUS EFFECT]
This card gains..."
160215043,Celeb Rose Gossip Witch,Monster,2400,1200,9,2,16,"""Celeb Rose Witch"" + ""Darkness Paparazzi""

[REQUIREMENT]
None
[EFFECT]
Destroy 1 Spell/Trap Card on ..."
160215044,Celeb Rose Magician,Monster,2100,1500,7,2,16,"[REQUIREMENT]
Send 1 face-up Equip Spell Card from your field to the Graveyard.
[EFFECT]
Destroy 1 f..."
160215045,Celeb Rose Witch,Monster,1600,1000,6,2,16,"[REQUIREMENT]
If you have ""Celeb Rose Magician"" in your Graveyard, send 1 LIGHT Attribute Spellcaste..."
160215046,Celeb Rose Warlock,Monster,1100,1700,5,2,16,"[REQUIREMENT]
Send up to 2 face-up Level 5 or lower monsters from your field to the Graveyard.
[EFFE..."
160215047,Celeb Rose Sorcerer,Monster,1300,100,4,2,16,"[REQUIREMENT]
Send 3 face-up LIGHT Attribute Spellcaster Type monsters from your field to the Gravey..."
160215048,Celeb Rose Enchanter,Monster,1200,100,3,2,16,"[REQUIREMENT]
Shuffle 2 cards from your hand into the Deck.
[EFFECT]
Special Summon 1 LIGHT Attribut..."
160215049,Celeb Rose Mage,Monster,800,800,2,2,16,"[REQUIREMENT]
You have ""Celeb Rose Magician"" or an Equip Spell Card in your Graveyard during the tur..."
160215050,Celeb Rose Wiz,Monster,1000,0,1,2,16,"[REQUIREMENT]
During the turn you Normal Summoned this card, reveal 1 LIGHT Attribute Spellcaster Ty..."
160215057,Divinebreath the Orchestral Music Fiend,Monster,3000,3000,9,1,8,"""Digisoon the Music Fiend"" + ""Boton the Music Princess""

[REQUIREMENT]
Send up to 3 cards from your ..."
160215058,Full Orchestra the Music Fiend,Monster,2900,2900,9,1,8,"""Ensembullfighter the Music Fiend"" + ""Boton the Music Princess""

[REQUIREMENT]
Send 1 card from your..."
160215059,Axetion Melody the Music Princess,Monster,2800,2800,8,1,8,"""Tubardiche the Music Princess"" + ""Boton the Music Princess""

[REQUIREMENT]
Place 1 Spell Card from ..."
160215060,Tune Flutomahawk the Music Princess,Monster,2400,2400,5,1,8,"""Flutomahawk the Music Princess"" + ""Boton the Music Princess""
You can Summon this card by Contact Fu..."
160215061,Flutomahawk the Music Princess,Monster,1500,0,4,1,8,The vanguard of the band. She creates beautiful melodies by swinging her axes through the air. Some ...
160215062,Boton the Music Princess,Monster,0,500,1,1,8,The mediator of the band. She conducts her unique and colorful group of friends with her nimble pole...
160215063,Digisoon the Music Fiend,Monster,2400,2000,8,1,8,"[REQUIREMENT]
If your opponent has a Defense Position monster on their field, send the top card of y..."
160215064,Ensembullfighter the Music Fiend,Monster,2200,2200,7,1,8,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
This turn, while this card is fa..."
160215065,Tubardiche the Music Princess,Monster,1800,900,6,1,8,"[REQUIREMENT]
You have another face-up Warrior Type monster on your field during the turn you Normal..."
160215066,Cornetlass the Music Princess,Monster,1400,800,4,1,8,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Excavate the top 5 cards of yo..."
160215067,Trombow the Music Princess,Monster,1000,1000,3,1,8,"[REQUIREMENT]
Send the top 2 cards of your Deck, and 1 WIND Attribute Warrior Type monster from your..."
160215071,Stratohammer Mjolnir,Monster,1500,500,5,4096,16,"If you have no monsters on your field, you can Normal Summon this card without Tributing.
[REQUIREME..."
160215072,Lichy the Hopeful,Monster,700,100,4,16,32,"[REQUIREMENT]
If you have 10 or more cards in your Deck during the turn you Normal Summoned this car..."
160215084,Tide-Ride Bluefin,Monster,1600,1600,4,131072,2,"[REQUIREMENT]
During your Main Phase that you Ritual Summoned this card.
[EFFECT]
Send the top 2 car..."
160215085,Bluefin Oath,Spell,-2,-2,0,0,0,"[REQUIREMENT]
During a turn you have not Special Summoned a monster.
[EFFECT]
Ritual Summon ""Tide-Ri..."
160215086,United We Stand (Rush),Spell,-2,-2,0,0,0,"[REQUIREMENT]
Equip to 1 face-up monster on your field.
[EFFECT]
The equipped monster gains ATK/DEF ..."
160215093,Battletested Gaia The Fierce Knight,Monster,2300,2100,7,1,8,You can Tribute Summon this card in Attack Position by Tributing 1 face-up Level 5 or higher monster...
160215094,Veteran Curse of Dragon,Monster,2000,1500,5,8192,32,"If you have no monsters on your field, you can Special Summon this card from your hand face-up to yo..."
160215114,Ever-Grace Princess Mai,Monster,2700,1400,9,64,16,"[REQUIREMENT]
During your Main Phase that you Special Summoned this card, send the top card of your ..."
160215115,Ever-Grace Princess Mari,Monster,2500,1400,9,64,16,"[REQUIREMENT]
During your Main Phase that you Special Summoned this card, send the top card of your ..."
160215116,Grace Princess Mai,Monster,2500,1400,7,64,16,The eldest Grace Princess sister. She adores Kana.
160215124,Grace Happiness Diary,Spell,-2,-2,0,0,0,"[REQUIREMENT]
You have 3 or more LIGHT Attribute Aqua Type monsters in your Graveyard.
[EFFECT]
Exca..."
160301001,Sevens Road Magician,Monster,2100,1500,7,2,32,"[REQUIREMENT]
Send the top card of your Deck to the Graveyard.
[EFFECT]
This card gains ATK equal..."
160301002,Torna the Windweaver,Monster,1600,1000,6,2,8,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
Change the battle position of..."
160301003,Ansler the Magical Swordsman,Monster,2000,500,6,2,4,A magical sword that uses a flame spirit puppet to wield itself. It is said that the sword recognize...
160301004,Hydro Magician,Monster,1700,1500,5,2,2,A young wizard who can communicate telepathically with water. His brilliant blue dance leaves his fo...
160301005,Dark Sorcerer,Monster,1500,0,4,2,32,A sorcerer whose hands have been tainted by the forbidden arts. He does not yet know the price for t...
160301006,Mystic Dealer,Monster,1000,0,3,2,2,"[REQUIREMENT]
Send 1 Spellcaster Type monster from your hand to the Graveyard.
[EFFECT]
Draw 1 ca..."
160301007,Magical Beast Wolfang,Monster,1100,100,3,2,4,The former familiar of a well-known magician. At some point its magical power surpassed that of its ...
160301008,Spell Archer,Monster,1000,400,3,2,8,A young bowman loved by the wind. His arrows are made from magic and fly endlessly.
160301009,Shining Shaman,Monster,500,0,2,2,16,"[REQUIREMENT]
Send this face-up card from your field to the Graveyard.
[EFFECT]
1 face-up Level 4..."
160301010,Straynge Cat,Monster,0,1400,1,2,1,"A familiar said to hold great powers. It doesn't like being alone, and is very lonely now that it's ..."
160301011,Wind Spirit's Protection,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
1 face-up Spellcaster Type mo..."
160301012,Magical Stream,Spell,0,0,0,0,0,"[REQUIREMENT]
You have a face-up Spellcaster Type monster on your field.
[EFFECT]
Destroy 1 Spell..."
160301013,Dark Revelation,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack, shuffle 4 Spellcaster Type monsters fr..."
160301014,Curtain of Sparks,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack and you have a Spellcaster Type monster..."
160302001,Multistrike Dragon Dragias,Monster,2500,1500,7,8192,16,"[REQUIREMENT]
Send the top card of your Deck to the Graveyard.
[EFFECT]
This turn, if this card d..."
160302002,Gravity Press Dragon,Monster,1500,1000,6,8192,1,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
1 face-up monster on your opp..."
160302003,Fire Guardian,Monster,2100,400,6,8192,4,The gatekeeper standing watch over the path to the Fire Dragon Kingdom. Those who cannot withstand i...
160302004,Dragon Knight of Darkness,Monster,1600,1100,5,8192,32,"A dragon knight leading a dark army. His merciless attacks have unparalleled strength, and the curse..."
160302005,Dragorite,Monster,1500,0,4,8192,1,A dragon that spawned from an underground mineral vein. It uses the energy from an unknown ore as a ...
160302006,Twin Edge Dragon,Monster,1000,0,3,8192,16,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
This card can attack twice du..."
160302007,Dragon's Sage,Monster,1100,100,3,8192,2,A young priestess from a bloodline of ancient dragons. She offers daily prayers for the peace of her...
160302008,Dragon Bat,Monster,1000,400,3,8192,32,"Even scholars argue whether this mysterious creature is a bird or a beast. When flying in swarms, th..."
160302009,Phoenix Dragon,Monster,500,500,2,8192,4,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
Add 1 Level 5 or higher Drago..."
160302010,Draco the Tiny,Monster,0,1400,1,8192,8,A small peace-loving dragon that will affectionately approach you if fed some nuts. The ring on its ...
160302011,Dragonic Pressure,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 3 Dragon Type monsters from your hand to the Graveyard.
[EFFECT]
Destroy all m..."
160302012,Dragon's Inferno,Spell,0,0,0,0,0,"[REQUIREMENT]
You have a face-up Dragon Type monster on your field.
[EFFECT]
Destroy 1 Spell/Trap..."
160302013,Dragon Encounter,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a monster.
[EFFECT]
Special Summon 1 D..."
160302014,Vengeful Dragon's Counterattack,Trap,0,0,0,0,0,"[REQUIREMENT]
When a Dragon Type monster on your field is destroyed by an opponent's attack, send 1..."
160303009,Accel Wonder Splat,Monster,1600,1700,6,2,2,"[REQUIREMENT]
Send the top card of your Deck to the Graveyard.
[EFFECT]
Increase the Level of 1 face..."
160303010,Accel Wonder Flare,Monster,1700,1600,5,2,4,"[REQUIREMENT]
Shuffle 1 monster from your Graveyard into the Deck.
[EFFECT]
Inflict 400 damage to..."
160303013,Aqua Sorcerer,Monster,1500,0,4,2,2,A magician with a pure mind that's beyond reproach. His unclouded eyes were supposed to always see t...
160303019,Amazing Dealer,Monster,0,1000,3,2,2,"[REQUIREMENT]
If you have 3 or less monsters in your Graveyard, pay 300 LP.
[EFFECT]
Send 3 cards..."
160303032,Mystery Handcuffs,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster.
[EFFECT]
This turn, your opponent cann..."
160304003,Sportsdragon Closer,Monster,2200,1300,7,8192,4,"[REQUIREMENT]
If your opponent has a Level 9 or lower Attack Position monster on their field, pay 3..."
160304012,Sylphidra,Monster,1500,0,4,8192,8,"A dragon whelp of the four great Element Dragons, it commands the winds. It manipulates the atmosphe..."
160304022,Stop Defense (Rush),Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Change 1 Defense Position monster on your opponent's field to face-up..."
160304023,Sportsdragon Connection,Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Special Summon 1 Level 5 or 6 Dragon Type Normal Monster from your ha..."
160304030,Dragonic Disorder,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a Level 7 or higher monster, send 1 Dragon Type Nor..."
160305006,Matsugumi the Ruler's Squad,Monster,1800,0,6,1,1,"[REQUIREMENT]
During the turn you Normal Summoned this card, send 1 Warrior Type monster from your h..."
160305015,Hero of the Yeast,Monster,1500,0,4,1,1,Feel da strength ah dis breadknife-swingin' samurai who claims ta be from da Far East.
160305027,Bowing Brotherhood,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent draws for their normal draw in their Draw Phase, pay 1000 LP.
[EF..."
160305030,Ruler's Dance,Trap,0,0,0,0,0,"[REQUIREMENT]
When a Level 7 or higher Attack Position Warrior Type monster(s) on your field is des..."
160306003,Giftarist,Monster,2400,0,7,1048576,32,"[REQUIREMENT]
Send the top card of your Deck to the Graveyard.
[EFFECT]
This card gains ATK equal..."
160306009,Peace Holder,Monster,1500,0,4,1048576,16,A police officer who keeps the peace in the local area. She is struggling to solve certain missing p...
160306012,Dream Drummer,Monster,500,0,2,1048576,32,"[REQUIREMENT]
Shuffle 1 Psychic Type monster from your Graveyard into the Deck.
[EFFECT]
Shuffle ..."
160306026,Psychic Trap Hole,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a Level 5 or higher monster, and you have 2 or more..."
160307002,Asbolus the Star Knight,Monster,2400,1200,7,8,16,"[REQUIREMENT]
Change 1 Level 5 or higher Attack Position Fiend Type monster on your field to face-u..."
160307004,Followl of the Fornether,Monster,1600,900,6,8,16,"[REQUIREMENT]
During the turn this card was Normal Summoned.
[EFFECT]
Special Summon 1 Level 3 Fi..."
160307009,Nessus the Star Knight,Monster,1500,0,4,8,16,A man who carries the power of an evil star. He respects Echeclus the Star Knight as his teacher and...
160307026,King's Right,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent draws for their normal draw in their Draw Phase.
[EFFECT]
Add 2 ..."
160308004,Sigurstate Sol,Monster,2500,0,7,16777216,16,"[REQUIREMENT]
If your opponent has a face-up Level 5 or higher monster on their field, reveal up to ..."
160308005,Belsectacle Mani,Monster,2300,0,7,16777216,32,"[REQUIREMENT]
Shuffle 2 monsters from your Graveyard into the Deck.
[EFFECT]
1 face-up monster on yo..."
160308009,Connector Dog,Monster,1500,100,4,16777216,16,An electronic beast that carries information throughout the Network World. After changes through the...
160308015,Particle Acceleration,Spell,0,0,0,0,0,"[REQUIREMENT]
You have a face-up Cyberse Type monster on your field.
[EFFECT]
Destroy 1 Spell/Tra..."
160309010,Constructor Fighter Mixer,Monster,1200,400,4,8388608,1,"[REQUIREMENT]
If a face-up Field Spell Card is on the field during the turn you Normal Summoned thi..."
160309011,Coiled Dragon of Destruction,Monster,1100,300,4,8388608,1,"[REQUIREMENT]
Shuffle the face-up Field Spell on your field into the Deck.
[EFFECT]
Inflict 600 d..."
160309017,Constructor Engineer Draftannium,Monster,500,1000,3,8388608,1,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Excavate the top card of yo..."
160309021,Barrier Armordillo,Monster,200,1300,1,16384,1,An unexpectedly powerful armadillo that can deflect anything that comes close. It can use its tank t...
160309027,Vegetation of Blisstopia,Spell,0,0,0,0,0,"[REQUIREMENT]
Activate this card if you have face-up monsters on your field whose total Levels equa..."
160310001,Pitch-Black Warwolf (Rush),Monster,1600,600,4,32768,32,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
Your opponent cannot activate Trap Cards during the Battle..."
160310002,Alien Shocktrooper (Rush),Monster,1900,800,4,524288,1,The Aliens have used a mysterious biological substance to create a supreme race of soldiers. They do...
160310003,Dark Factory of Mass Production (Rush),Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Add 2 Normal Monsters from your Graveyard to your hand."
160310009,Tribute Doll (Rush),Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 monster from your field to the Graveyard.
[EFFECT]
Special Summon 1 Level 7 ..."
160310010,Ancient Rules (Rush),Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Special Summon 1 Level 5 or higher Normal Monster from your hand face..."
160311002,Universe Dea,Monster,2200,2000,7,2147483648,16,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
1 face-up monster on your opp..."
160311003,Cosmo Titan,Monster,2300,1800,7,2147483648,16,"An invasion weapon controlled by five rings. When it arrives, it crushes entire civilizations underf..."
160311004,Galactica Amnesia,Monster,1600,1500,6,2147483648,16,"[REQUIREMENT]
Place 1 card from your hand on the bottom of the Deck.
[EFFECT]
Special Summon 2 Le..."
160311005,Rebirth Cycle,Monster,1600,0,6,2147483648,16,"[REQUIREMENT]
Shuffle 4 Galaxy Type monsters from your Graveyard into the Deck.
[EFFECT]
Draw 1 c..."
160311006,Heaven Gancel,Monster,2100,400,6,2147483648,16,A spirit dragon entrusted with the feelings and dreams of the unsullied stars. It attacks by resonat...
160311007,Silver Seyfert,Monster,2000,800,6,2147483648,16,A knight that wanders across the galaxy looking for strong fighters. Kuinduragyomai Gyuindurajimai!
160311008,Meteorhino,Monster,1700,800,5,2147483648,16,"A mysterious life-form with soft skin. In order to protect itself from space carnivores, it attaches..."
160311009,Strange Traveler,Monster,1100,200,4,2147483648,16,"[REQUIREMENT]
If you have a face-up Galaxy Type Normal Monster on your field, send the top card of ..."
160311011,Bright Sentinel,Monster,1500,100,4,2147483648,16,"A galactic warrior that protects order. When its companions are in trouble, it comes rushing with a ..."
160311012,Shadow Sentinel,Monster,1500,100,4,2147483648,32,A galactic warrior that won't forgive evil. It pierces through the everlasting darkness with a singl...
160311013,Vortex Shooter,Monster,1400,1000,4,2147483648,16,A galactic warrior that attacks by throwing saucers. Igyai Du Zuwaai!
160311014,Galactic Enforcer,Monster,1300,1300,4,2147483648,16,A space weapon that has a similar structure to the spiral galaxy. It attacks with its tentacles that...
160311015,Orbit Skater,Monster,800,1400,3,2147483648,16,"A G-boy that freely flies around the universe. Lately, he's been mingling with grown-ups in the inte..."
160311016,Sorapuyo,Monster,1000,0,2,2147483648,16,"[REQUIREMENT]
You have 10 or more monsters in your Graveyard.
[EFFECT]
Draw 1 card. Then, send 1 ..."
160311017,Transam Kleine,Monster,500,500,2,2147483648,16,"[REQUIREMENT]
You have no other monsters on your field.
[EFFECT]
Add 1 LIGHT Attribute Galaxy Type N..."
160311018,Interstellime,Monster,1000,0,1,2147483648,16,A slime made out of interstellar matter gas. It has a faint lime scent. Yashigyuei!
160311019,Asteroeva,Monster,900,100,1,2147483648,16,A space life form that travels through space by piloting a UFO that looks like a rock. Jubidogg Higy...
